seq_id,value_start,value_actor_final,steer,gas,brake,value_dataset_like_final,delta_actor,delta_dataset_like
31,32.199405670166016,42.035064697265625,0.9997697472572327,0.9999975562095642,0.0,31.124818801879883,9.83565902709961,-1.0745868682861328
32,61.80768966674805,68.01834106445312,0.2754993140697479,0.9999921917915344,0.0,60.74176025390625,6.210651397705078,-1.0659294128417969
33,58.62554931640625,57.91438293457031,0.7668521404266357,0.9999991655349731,0.0,52.45583724975586,-0.7111663818359375,-6.169712066650391
34,35.01732635498047,46.606624603271484,0.9185894131660461,0.9999889135360718,0.0,37.70695495605469,11.589298248291016,2.6896286010742188
35,46.675453186035156,51.35096740722656,0.999550461769104,0.9982495307922363,1.189112663269043e-05,30.458412170410156,4.675514221191406,-16.217041015625
36,64.88374328613281,71.1950912475586,0.9834535121917725,0.9999995827674866,0.0,40.484127044677734,6.311347961425781,-24.399616241455078
37,84.05091857910156,93.94774627685547,-0.9146184921264648,0.9999939799308777,0.0,92.6704330444336,9.896827697753906,8.619514465332031
38,54.94549560546875,61.88376998901367,0.43934014439582825,0.9999989867210388,0.0,60.991703033447266,6.938274383544922,6.046207427978516
39,60.540618896484375,72.64725494384766,-0.3013397753238678,0.9999945163726807,0.0,59.50597381591797,12.106636047363281,-1.0346450805664062
40,44.02239990234375,47.369903564453125,-1.0,0.999455988407135,8.401274681091309e-05,38.49697494506836,3.347503662109375,-5.525424957275391
41,29.915584564208984,34.875186920166016,-0.031076643615961075,0.9999986290931702,0.0,23.120349884033203,4.959602355957031,-6.795234680175781
42,44.918212890625,70.0989990234375,0.9998849630355835,0.9999996423721313,0.0,59.836578369140625,25.1807861328125,14.918365478515625
43,52.72675323486328,62.98482894897461,-0.8238070607185364,0.9999992847442627,0.0,50.87544250488281,10.258075714111328,-1.8513107299804688
44,47.55533981323242,45.05808639526367,0.9999551177024841,0.9999972581863403,0.0,25.723657608032227,-2.49725341796875,-21.831682205200195
45,46.4784049987793,50.73737716674805,0.028205644339323044,0.9999991655349731,0.0,49.23368453979492,4.25897216796875,2.755279541015625
